Source,Target,Weight,Journal
"Rodker, John","Szukalski, Stanislaw",2,poetry-little-review-edges
"Rodker, John","Monroe, Harriet",6,poetry-little-review-edges
"Rodker, John","Turbyfill, Mark",4,poetry-little-review-edges
"Rodker, John","Richardson, Dorothy M.",7,poetry-little-review-edges
"Rodker, John","Barry, Iris",2,poetry-little-review-edges
"Rodker, John","Cowley, Malcolm",2,poetry-little-review-edges
"Rodker, John","Eliot, T. S.",3,poetry-little-review-edges
"Rodker, John","Tzara, Tristan",2,poetry-little-review-edges
"Rodker, John",E. P.,4,poetry-little-review-edges
"Rodker, John","Anderson, Margaret C.",12,poetry-little-review-edges
"Rodker, John","Williams, William Carlos",6,poetry-little-review-edges
"Birch, Helen Louise","Shaw, Frances",2,poetry-little-review-edges
"Birch, Helen Louise","Henderson, Alice C.",2,poetry-little-review-edges
"Birch, Helen Louise","Carnevali, Emanuel",2,poetry-little-review-edges
"Birch, Helen Louise","Monroe, Harriet",5,poetry-little-review-edges
"Birch, Helen Louise","Aldington, Richard",3,poetry-little-review-edges
"Birch, Helen Louise","Sandburg, Carl",2,poetry-little-review-edges
"Cannéll, Skipwith","Ficke, Arthur Davison",2,poetry-little-review-edges
"Cannéll, Skipwith","Carman, Bliss",2,poetry-little-review-edges
"Cannéll, Skipwith","Hoyt, Helen",2,poetry-little-review-edges
"Cannéll, Skipwith","Fletcher, John Gould",3,poetry-little-review-edges
"Cannéll, Skipwith","Foster, George Burman",2,poetry-little-review-edges
"Cannéll, Skipwith","Aldington, Richard",2,poetry-little-review-edges
"Cannéll, Skipwith","Anderson, Margaret C.",2,poetry-little-review-edges
"Cannéll, Skipwith","Monroe, Harriet",3,poetry-little-review-edges
"Cannéll, Skipwith","Kilmer, Joyce",2,poetry-little-review-edges
"Cannéll, Skipwith","Tietjens, Eunice",2,poetry-little-review-edges
"Cannéll, Skipwith","Aldis, Mary",2,poetry-little-review-edges
"Cannéll, Skipwith","Kaun, Alexander S.",2,poetry-little-review-edges
"Jennings, Leslie Nelson","Henderson, Alice C.",2,poetry-little-review-edges
"Jennings, Leslie Nelson","Monroe, Harriet",3,poetry-little-review-edges
"Hoppé, E. O.","Anderson, Margaret C.",2,poetry-little-review-edges
The Scavanger',"Ficke, Arthur Davison",3,poetry-little-review-edges
The Scavanger',"Hoyt, Helen",2,poetry-little-review-edges
The Scavanger',"Foster, George Burman",2,poetry-little-review-edges
The Scavanger',"Bynner, Witter",3,poetry-little-review-edges
The Scavanger',"Comfort, Will Levington",4,poetry-little-review-edges
The Scavanger',"Bodenheim, Maxwell",2,poetry-little-review-edges
The Scavanger',"Schuchert, Herman",2,poetry-little-review-edges
The Scavanger',"Davis, F. Guy",2,poetry-little-review-edges
The Scavanger',"Anderson, Margaret C.",5,poetry-little-review-edges
The Scavanger',K.,4,poetry-little-review-edges
The Scavanger',"Dawson, Mitchell",3,poetry-little-review-edges
The Scavanger',"Aldington, Richard",5,poetry-little-review-edges
The Scavanger',"Frank, Florence Kiper",2,poetry-little-review-edges
The Scavanger',"Tietjens, Eunice",2,poetry-little-review-edges
The Scavanger',"Masters, Edgar Lee",2,poetry-little-review-edges
The Scavanger',"Kaun, Alexander S.",3,poetry-little-review-edges
"Rilke, Rainer Maria","Monroe, Harriet",2,poetry-little-review-edges
"Rilke, Rainer Maria","Crawford, Nelson Antrim",2,poetry-little-review-edges
"Chenery, William L.","Foster, George Burman",3,poetry-little-review-edges
"Chenery, William L.","Anderson, Margaret C.",2,poetry-little-review-edges
"Chenery, William L.","Tietjens, Eunice",2,poetry-little-review-edges
"Chenery, William L.","Saphier, William",2,poetry-little-review-edges
"Chenery, William L.","Kaun, Alexander S.",2,poetry-little-review-edges
"Hagedorn, Hermann","Colum, Padraic",2,poetry-little-review-edges
"Hagedorn, Hermann","Monroe, Harriet",4,poetry-little-review-edges
"Purdon, Arthur",jh,2,poetry-little-review-edges
"Hitch, Alfred","Monroe, Harriet",2,poetry-little-review-edges
"Hitch, Alfred","Henderson, Alice C.",2,poetry-little-review-edges
"Head, Cloyd","Henderson, Alice C.",2,poetry-little-review-edges
"Head, Cloyd","Monroe, Harriet",5,poetry-little-review-edges
"Head, Cloyd","Tietjens, Eunice",2,poetry-little-review-edges
"Tagore, Rabindranath",A. S. K.,2,poetry-little-review-edges
"Tagore, Rabindranath","Monroe, Harriet",4,poetry-little-review-edges
"Tagore, Rabindranath","Tietjens, Eunice",2,poetry-little-review-edges
"Tagore, Rabindranath","Anderson, Margaret C.",2,poetry-little-review-edges
"Tagore, Rabindranath","Reed, John",2,poetry-little-review-edges
"Tagore, Rabindranath","Bynner, Witter",2,poetry-little-review-edges
"Tagore, Rabindranath","Henderson, Alice C.",2,poetry-little-review-edges
"Tagore, Rabindranath","Foster, George Burman",2,poetry-little-review-edges
"Groff, Alice","De Bosschère, Jean",2,poetry-little-review-edges
"Groff, Alice",jh,5,poetry-little-review-edges
"Groff, Alice","Macdougall, Allan Ross",3,poetry-little-review-edges
"Groff, Alice","Bodenheim, Maxwell",3,poetry-little-review-edges
"Groff, Alice","Aldington, Richard",4,poetry-little-review-edges
"Groff, Alice",K.,2,poetry-little-review-edges
"Groff, Alice","Carr, Daphne",2,poetry-little-review-edges
"Groff, Alice","Dawson, Mitchell",4,poetry-little-review-edges
"Groff, Alice",R. G.,2,poetry-little-review-edges
"Groff, Alice","Zwaska, Charles",2,poetry-little-review-edges
"Groff, Alice","Bynner, Witter",2,poetry-little-review-edges
"Groff, Alice","Anderson, Margaret C.",6,poetry-little-review-edges
"Groff, Alice","Symons, Arthur",2,poetry-little-review-edges
"Groff, Alice","Hoyt, Helen",2,poetry-little-review-edges
"Groff, Alice","Kaun, Alexander S.",2,poetry-little-review-edges
"Strobel, Marion","Andelson, Pearl",5,poetry-little-review-edges
"Strobel, Marion","Williams, William Carlos",2,poetry-little-review-edges
"Strobel, Marion","Tietjens, Eunice",5,poetry-little-review-edges
"Strobel, Marion","Deutsch, Babette",2,poetry-little-review-edges
"Strobel, Marion","Carnevali, Emanuel",6,poetry-little-review-edges
"Strobel, Marion","Roberts, Elizabeth Madox",2,poetry-little-review-edges
"Strobel, Marion","Monroe, Harriet",12,poetry-little-review-edges
"Strobel, Marion","Schneider, Isidor",3,poetry-little-review-edges
"Strobel, Marion","Sanders, Emmy Veronica",2,poetry-little-review-edges
"Strobel, Marion","Sapir, Edward",2,poetry-little-review-edges
"Strobel, Marion","Untermeyer, Louis",2,poetry-little-review-edges
"Strobel, Marion","Seiffert, Marjorie Allen",2,poetry-little-review-edges
"Strobel, Marion","Brownell, Baker",2,poetry-little-review-edges
"Strobel, Marion","Henderson, Alice C.",2,poetry-little-review-edges
"Strobel, Marion","Crawford, Nelson Antrim",4,poetry-little-review-edges
"Strobel, Marion","Wescott, Glenway",2,poetry-little-review-edges
"Strobel, Marion","Waley, Arthur",2,poetry-little-review-edges
"Strobel, Marion","Fuller, Henry B.",2,poetry-little-review-edges
"Strobel, Marion","Taggard, Genevieve",2,poetry-little-review-edges
"Szukalski, Stanislaw","Williams, William Carlos",2,poetry-little-review-edges
"Szukalski, Stanislaw","Yeats, William Butler",2,poetry-little-review-edges
"Szukalski, Stanislaw",E. P.,2,poetry-little-review-edges
"Szukalski, Stanislaw",jh,2,poetry-little-review-edges
"Szukalski, Stanislaw","Bodenheim, Maxwell",2,poetry-little-review-edges
"Szukalski, Stanislaw","Turbyfill, Mark",2,poetry-little-review-edges
"Szukalski, Stanislaw","Anderson, Margaret C.",4,poetry-little-review-edges
"Szukalski, Stanislaw","Mallarmé, Stéphane",2,poetry-little-review-edges
"Knopf, Alfred A.","Kaun, Alexander S.",2,poetry-little-review-edges
"Knopf, Alfred A.","Hoyt, Helen",2,poetry-little-review-edges
"Knopf, Alfred A.","Foster, George Burman",2,poetry-little-review-edges
"Knopf, Alfred A.","Bodenheim, Maxwell",2,poetry-little-review-edges
"Knopf, Alfred A.","Schuchert, Herman",2,poetry-little-review-edges
"Knopf, Alfred A.","Fletcher, John Gould",2,poetry-little-review-edges
"Knopf, Alfred A.","Anderson, Margaret C.",3,poetry-little-review-edges
"Knopf, Alfred A.",K.,3,poetry-little-review-edges
"Knopf, Alfred A.","Aldington, Richard",2,poetry-little-review-edges
"Wilkinson, Marguerite","Monroe, Harriet",3,poetry-little-review-edges
"Wilkinson, Marguerite","Dudley, Dorothy",2,poetry-little-review-edges
"Wilkinson, Marguerite","Masters, Edgar Lee",2,poetry-little-review-edges
"Wilkinson, Marguerite","Colum, Padraic",2,poetry-little-review-edges
"Wilkinson, Marguerite","Wheelock, John Hall",2,poetry-little-review-edges
"Wilkinson, Marguerite","Henderson, Alice C.",3,poetry-little-review-edges
"Apollinaire, Guillaume","Gilmore, Louis",2,poetry-little-review-edges
"Apollinaire, Guillaume",jh,3,poetry-little-review-edges
"Apollinaire, Guillaume","Stein, Gertrude",2,poetry-little-review-edges
"Apollinaire, Guillaume","Anderson, Margaret C.",2,poetry-little-review-edges
"Apollinaire, Guillaume","Picabia, Francis",3,poetry-little-review-edges
"Apollinaire, Guillaume","Crane, Hart",2,poetry-little-review-edges
Li Po,Sasaki,2,poetry-little-review-edges
Li Po,jh,2,poetry-little-review-edges
Li Po,"Bodenheim, Maxwell",2,poetry-little-review-edges
"Carman, Bliss","Monroe, Harriet",2,poetry-little-review-edges
"Andelson, Pearl","Tietjens, Eunice",2,poetry-little-review-edges
"Andelson, Pearl","Carnevali, Emanuel",3,poetry-little-review-edges
"Andelson, Pearl","Geddes, Virgil",2,poetry-little-review-edges
"Andelson, Pearl","Freer, Agnes Lee",2,poetry-little-review-edges
"Andelson, Pearl","Monroe, Harriet",11,poetry-little-review-edges
"Andelson, Pearl","Boyle, Kay",2,poetry-little-review-edges
"Andelson, Pearl","North, Jessica Nelson",2,poetry-little-review-edges
"Andelson, Pearl","Untermeyer, Louis",2,poetry-little-review-edges
"Andelson, Pearl","Brownell, Baker",2,poetry-little-review-edges
"Andelson, Pearl","Garnett, Louise Ayres",2,poetry-little-review-edges
"Andelson, Pearl","Schneider, Isidor",3,poetry-little-review-edges
"Andelson, Pearl","Crawford, Nelson Antrim",4,poetry-little-review-edges
"Andelson, Pearl","Roe, Robert J.",2,poetry-little-review-edges
"Dudley, Dorothy","Colum, Padraic",2,poetry-little-review-edges
"Dudley, Dorothy","Williams, William Carlos",2,poetry-little-review-edges
"Dudley, Dorothy","Monroe, Harriet",12,poetry-little-review-edges
"Dudley, Dorothy","Tietjens, Eunice",3,poetry-little-review-edges
"Dudley, Dorothy","Brownell, Baker",2,poetry-little-review-edges
"Dudley, Dorothy","Stevens, Wallace",2,poetry-little-review-edges
"Dudley, Dorothy","Henderson, Alice C.",8,poetry-little-review-edges
"Dudley, Dorothy","Fletcher, John Gould",3,poetry-little-review-edges
"Dudley, Dorothy","Sandburg, Carl",2,poetry-little-review-edges
"Dudley, Dorothy","Dresbach, Glenn Ward",2,poetry-little-review-edges
"Waley, Arthur",jh,2,poetry-little-review-edges
"Waley, Arthur","Monroe, Harriet",5,poetry-little-review-edges
"Waley, Arthur","Driscoll, Louise",2,poetry-little-review-edges
"Waley, Arthur","Tietjens, Eunice",2,poetry-little-review-edges
"Waley, Arthur",H. H.,2,poetry-little-review-edges
"Waley, Arthur",Po Chu-I,3,poetry-little-review-edges
"Waley, Arthur","Henderson, Alice C.",2,poetry-little-review-edges
"Waley, Arthur","Anderson, Margaret C.",2,poetry-little-review-edges
C. A. Z.,"Ficke, Arthur Davison",2,poetry-little-review-edges
C. A. Z.,"Dawson, Mitchell",2,poetry-little-review-edges
C. A. Z.,"Anderson, Margaret C.",2,poetry-little-review-edges
C. A. Z.,K.,3,poetry-little-review-edges
C. A. Z.,"Symons, Arthur",2,poetry-little-review-edges
C. A. Z.,"Kaun, Alexander S.",3,poetry-little-review-edges
C. A. Z.,"Bynner, Witter",2,poetry-little-review-edges
"Skinner, Constance","Henderson, Alice C.",2,poetry-little-review-edges
"Skinner, Constance","Fletcher, John Gould",2,poetry-little-review-edges
"Skinner, Constance","Monroe, Harriet",4,poetry-little-review-edges
"Skinner, Constance","Tietjens, Eunice",2,poetry-little-review-edges
"Skinner, Constance","Kaun, Alexander S.",2,poetry-little-review-edges
"Cowley, Malcolm","Bodenheim, Maxwell",2,poetry-little-review-edges
"Cowley, Malcolm","Anderson, Margaret C.",2,poetry-little-review-edges
"Cowley, Malcolm","Richardson, Dorothy M.",2,poetry-little-review-edges
"De Bosschère, Jean","Williams, William Carlos",2,poetry-little-review-edges
"De Bosschère, Jean",jh,3,poetry-little-review-edges
"De Bosschère, Jean","Anderson, Margaret C.",3,poetry-little-review-edges
A. E.,"Schuchert, Herman",2,poetry-little-review-edges
A. E.,"Anderson, Margaret C.",2,poetry-little-review-edges
A. E.,K.,2,poetry-little-review-edges
A. E.,"Tietjens, Eunice",2,poetry-little-review-edges
"Sinclair, May","Solon, Israel",4,poetry-little-review-edges
"Sinclair, May","Williams, William Carlos",3,poetry-little-review-edges
"Sinclair, May","Gilmore, Louis",3,poetry-little-review-edges
"Sinclair, May",E. P.,2,poetry-little-review-edges
"Sinclair, May",jh,5,poetry-little-review-edges
"Sinclair, May","Bodenheim, Maxwell",3,poetry-little-review-edges
"Sinclair, May","Anderson, Margaret C.",3,poetry-little-review-edges
"Sinclair, May","Butts, Mary",2,poetry-little-review-edges
"Sinclair, May","Barnes, Alfred C.",2,poetry-little-review-edges
"Wescott, Glenway","Carnevali, Emanuel",2,poetry-little-review-edges
"Wescott, Glenway","Schneider, Isidor",2,poetry-little-review-edges
"Wescott, Glenway","Monroe, Harriet",5,poetry-little-review-edges
"Wescott, Glenway","Crawford, Nelson Antrim",3,poetry-little-review-edges
"Wescott, Glenway","Heyward, DuBose",2,poetry-little-review-edges
"Pinckney, Josephine","Monroe, Harriet",2,poetry-little-review-edges
"Freer, Agnes Lee","Bodenheim, Maxwell",3,poetry-little-review-edges
"Freer, Agnes Lee","Aldington, Richard",2,poetry-little-review-edges
"Freer, Agnes Lee","Henderson, Alice C.",5,poetry-little-review-edges
"Freer, Agnes Lee","Fletcher, John Gould",3,poetry-little-review-edges
"Freer, Agnes Lee","Sapir, Edward",2,poetry-little-review-edges
"Freer, Agnes Lee","Carnevali, Emanuel",2,poetry-little-review-edges
"Freer, Agnes Lee","Monroe, Harriet",9,poetry-little-review-edges
"Freer, Agnes Lee","Sandburg, Carl",2,poetry-little-review-edges
"Freer, Agnes Lee","Crawford, Nelson Antrim",2,poetry-little-review-edges
"Dresbach, Glenn Ward","Williams, William Carlos",3,poetry-little-review-edges
"Dresbach, Glenn Ward","Lawrence, D. H.",2,poetry-little-review-edges
"Dresbach, Glenn Ward","Aldington, Richard",3,poetry-little-review-edges
"Dresbach, Glenn Ward","Monroe, Harriet",8,poetry-little-review-edges
"Dresbach, Glenn Ward","Tietjens, Eunice",2,poetry-little-review-edges
"Dresbach, Glenn Ward","Lee, Agnes",2,poetry-little-review-edges
"Dresbach, Glenn Ward","Henderson, Alice C.",4,poetry-little-review-edges
"Dresbach, Glenn Ward","Fletcher, John Gould",3,poetry-little-review-edges
"Dresbach, Glenn Ward","Wheelock, John Hall",3,poetry-little-review-edges
Wang Ch'ang Ling,"Bynner, Witter",2,poetry-little-review-edges
"Gabirol, Ibn","Bodenheim, Maxwell",2,poetry-little-review-edges
"Gabirol, Ibn","Aldington, Richard",3,poetry-little-review-edges
"Gabirol, Ibn","O'Neil, David",2,poetry-little-review-edges
"Gabirol, Ibn","Tietjens, Eunice",3,poetry-little-review-edges
"Gabirol, Ibn","Saphier, William",4,poetry-little-review-edges
"Gabirol, Ibn","Ficke, Arthur Davison",3,poetry-little-review-edges
"Gabirol, Ibn",M. A. S.,2,poetry-little-review-edges
"Gabirol, Ibn","Kaun, Alexander S.",2,poetry-little-review-edges
"Gabirol, Ibn","Schuchert, Herman",5,poetry-little-review-edges
"Gabirol, Ibn","Anderson, Margaret C.",5,poetry-little-review-edges
"Gabirol, Ibn","Stearns, Mary Adams",3,poetry-little-review-edges
"Gabirol, Ibn",K.,4,poetry-little-review-edges
"Gabirol, Ibn","Frank, Florence Kiper",2,poetry-little-review-edges
"Gabirol, Ibn","Foster, George Burman",4,poetry-little-review-edges
"Cournos, John","Bodenheim, Maxwell",2,poetry-little-review-edges
"Cournos, John","Henderson, Alice C.",3,poetry-little-review-edges
"Cournos, John","Aldington, Richard",2,poetry-little-review-edges
"Cournos, John","Monroe, Harriet",2,poetry-little-review-edges
"Aldis, Mary","Williams, William Carlos",2,poetry-little-review-edges
"Aldis, Mary","Bodenheim, Maxwell",2,poetry-little-review-edges
"Aldis, Mary","Monroe, Harriet",5,poetry-little-review-edges
"Aldis, Mary","Aldington, Richard",3,poetry-little-review-edges
"Aldis, Mary","Masters, Edgar Lee",2,poetry-little-review-edges
"Aldis, Mary","Colum, Padraic",2,poetry-little-review-edges
"Aldis, Mary","Patterson, Antoinette DeCoursey",2,poetry-little-review-edges
"Aldis, Mary","Michelson, Max",2,poetry-little-review-edges
"Aldis, Mary","Hunt, Richard",2,poetry-little-review-edges
"Aldis, Mary","Henderson, Alice C.",3,poetry-little-review-edges
"Aldis, Mary","Fletcher, John Gould",2,poetry-little-review-edges
"Aldis, Mary","Foster, George Burman",2,poetry-little-review-edges
"Aldis, Mary","Anderson, Margaret C.",3,poetry-little-review-edges
"Aldis, Mary","Kaun, Alexander S.",2,poetry-little-review-edges
"Schuchert, Herman","Anderson, Margaret C.",8,poetry-little-review-edges
"Schuchert, Herman","Wilde, Oscar",2,poetry-little-review-edges
"Schuchert, Herman","Bodenheim, Maxwell",4,poetry-little-review-edges
"Schuchert, Herman","Schnack, Fritz",2,poetry-little-review-edges
"Schuchert, Herman","Aldington, Richard",6,poetry-little-review-edges
"Schuchert, Herman","Davis, F. Guy",2,poetry-little-review-edges
"Schuchert, Herman","Fletcher, John Gould",3,poetry-little-review-edges
"Schuchert, Herman","Dawson, Mitchell",2,poetry-little-review-edges
"Schuchert, Herman","O'Neil, David",2,poetry-little-review-edges
"Schuchert, Herman","Hoyt, Helen",2,poetry-little-review-edges
"Schuchert, Herman","Tietjens, Eunice",5,poetry-little-review-edges
"Schuchert, Herman","Saphier, William",5,poetry-little-review-edges
"Schuchert, Herman","Comfort, Will Levington",3,poetry-little-review-edges
"Schuchert, Herman","Ficke, Arthur Davison",4,poetry-little-review-edges
"Schuchert, Herman",M. A. S.,2,poetry-little-review-edges
"Schuchert, Herman","Foster, George Burman",5,poetry-little-review-edges
"Schuchert, Herman","Stearns, Mary Adams",3,poetry-little-review-edges
"Schuchert, Herman",K.,7,poetry-little-review-edges
"Schuchert, Herman","Frank, Florence Kiper",3,poetry-little-review-edges
"Schuchert, Herman","Kaun, Alexander S.",4,poetry-little-review-edges
"Anderson, Margaret C.","Fenollosa, Ernest",4,poetry-little-review-edges
"Anderson, Margaret C.","Kenton, Edna",2,poetry-little-review-edges
"Anderson, Margaret C.","Schnack, Fritz",3,poetry-little-review-edges
"Anderson, Margaret C.","Macdougall, Allan Ross",4,poetry-little-review-edges
"Anderson, Margaret C.","Aldington, Richard",13,poetry-little-review-edges
"Anderson, Margaret C.","Scott, Evelyn",2,poetry-little-review-edges
"Anderson, Margaret C.",K.,10,poetry-little-review-edges
"Anderson, Margaret C.","York, Virginia",2,poetry-little-review-edges
"Anderson, Margaret C.","Gould, Wallace",2,poetry-little-review-edges
"Anderson, Margaret C.","Dawson, Mitchell",6,poetry-little-review-edges
"Anderson, Margaret C.","O'Neil, David",2,poetry-little-review-edges
"Anderson, Margaret C.","Picabia, Francis",2,poetry-little-review-edges
"Anderson, Margaret C.","Masters, Edgar Lee",3,poetry-little-review-edges
"Anderson, Margaret C.","Carr, Daphne",2,poetry-little-review-edges
"Anderson, Margaret C.","Tietjens, Eunice",10,poetry-little-review-edges
"Anderson, Margaret C.","Tanner, Allan",2,poetry-little-review-edges
"Anderson, Margaret C.","Seiffert, Marjorie Allen",2,poetry-little-review-edges
"Anderson, Margaret C.","Stevens, Wallace",2,poetry-little-review-edges
"Anderson, Margaret C.",A. S. K.,3,poetry-little-review-edges
"Anderson, Margaret C.","Henderson, Alice C.",2,poetry-little-review-edges
"Anderson, Margaret C.","Maeterlinck, Maurice",3,poetry-little-review-edges
"Anderson, Margaret C.","Carnevali, Emanuel",5,poetry-little-review-edges
"Anderson, Margaret C.","Stearns, Mary Adams",3,poetry-little-review-edges
"Anderson, Margaret C.","Wilde, Oscar",3,poetry-little-review-edges
"Anderson, Margaret C.","Loy, Mina",2,poetry-little-review-edges
"Anderson, Margaret C.","Symons, Arthur",3,poetry-little-review-edges
"Anderson, Margaret C.","Eliot, T. S.",3,poetry-little-review-edges
"Anderson, Margaret C.",jh,20,poetry-little-review-edges
"Anderson, Margaret C.","Solon, Israel",5,poetry-little-review-edges
"Anderson, Margaret C.","Gilmore, Louis",10,poetry-little-review-edges
"Anderson, Margaret C.","Turbyfill, Mark",5,poetry-little-review-edges
"Anderson, Margaret C.","Williams, William Carlos",9,poetry-little-review-edges
"Anderson, Margaret C.","Golden, Sue",2,poetry-little-review-edges
"Anderson, Margaret C.","Comfort, Will Levington",6,poetry-little-review-edges
"Anderson, Margaret C.",Po Chu-I,2,poetry-little-review-edges
"Anderson, Margaret C.",E. P.,4,poetry-little-review-edges
"Anderson, Margaret C.","Foster, George Burman",12,poetry-little-review-edges
"Anderson, Margaret C.","De Gourmont, Remy",3,poetry-little-review-edges
"Anderson, Margaret C.","Saphier, William",9,poetry-little-review-edges
"Anderson, Margaret C.","Aiken, Conrad",2,poetry-little-review-edges
"Anderson, Margaret C.","Sanders, Abel",4,poetry-little-review-edges
"Anderson, Margaret C.","Yeats, William Butler",3,poetry-little-review-edges
"Anderson, Margaret C.","Bodenheim, Maxwell",17,poetry-little-review-edges
"Anderson, Margaret C.","Fletcher, John Gould",4,poetry-little-review-edges
"Anderson, Margaret C.","Goldman, Emma",3,poetry-little-review-edges
"Anderson, Margaret C.","Dismorr, Jessie",3,poetry-little-review-edges
"Anderson, Margaret C.","Bynner, Witter",6,poetry-little-review-edges
"Anderson, Margaret C.","Ficke, Arthur Davison",11,poetry-little-review-edges
"Anderson, Margaret C.",M. A. S.,2,poetry-little-review-edges
"Anderson, Margaret C.","Lampman, Rex H.",2,poetry-little-review-edges
"Anderson, Margaret C.","Butts, Mary",5,poetry-little-review-edges
"Anderson, Margaret C.","Crane, Hart",3,poetry-little-review-edges
"Anderson, Margaret C.","Hoyt, Helen",6,poetry-little-review-edges
"Anderson, Margaret C.","O'Brien, Edward J.",3,poetry-little-review-edges
"Anderson, Margaret C.","Kohen, Esther",2,poetry-little-review-edges
"Anderson, Margaret C.",S. H. G.,2,poetry-little-review-edges
"Anderson, Margaret C.","Dean, Harriet",2,poetry-little-review-edges
"Anderson, Margaret C.","Davis, F. Guy",2,poetry-little-review-edges
"Anderson, Margaret C.","Monroe, Harriet",3,poetry-little-review-edges
"Anderson, Margaret C.",R. G.,3,poetry-little-review-edges
"Anderson, Margaret C.","Richardson, Dorothy M.",8,poetry-little-review-edges
"Anderson, Margaret C.","Shanafelt, Clara",2,poetry-little-review-edges
"Anderson, Margaret C.","Zwaska, Charles",2,poetry-little-review-edges
"Anderson, Margaret C.","Frank, Florence Kiper",4,poetry-little-review-edges
"Anderson, Margaret C.","Spire, André",2,poetry-little-review-edges
"Anderson, Margaret C.","Wells, H. G.",2,poetry-little-review-edges
"Anderson, Margaret C.","Kaun, Alexander S.",12,poetry-little-review-edges
"Anderson, Margaret C.","Sandburg, Carl",3,poetry-little-review-edges
"Maeterlinck, Maurice","Bodenheim, Maxwell",2,poetry-little-review-edges
"Maeterlinck, Maurice","Foster, George Burman",3,poetry-little-review-edges
"Maeterlinck, Maurice",K.,2,poetry-little-review-edges
"Maeterlinck, Maurice","Tietjens, Eunice",2,poetry-little-review-edges
"Maeterlinck, Maurice","Wilde, Oscar",2,poetry-little-review-edges
"Maeterlinck, Maurice","Kaun, Alexander S.",2,poetry-little-review-edges
"Fletcher, John Gould","Wyatt, Edith",3,poetry-little-review-edges
"Fletcher, John Gould","Michelson, Max",3,poetry-little-review-edges
"Fletcher, John Gould","McCarthy, John Russell",2,poetry-little-review-edges
"Fletcher, John Gould","Teasdale, Sara",2,poetry-little-review-edges
"Fletcher, John Gould","Bodenheim, Maxwell",4,poetry-little-review-edges
"Fletcher, John Gould","Aldington, Richard",6,poetry-little-review-edges
"Fletcher, John Gould",K.,2,poetry-little-review-edges
"Fletcher, John Gould","Scott, Evelyn",2,poetry-little-review-edges
"Fletcher, John Gould","Masters, Edgar Lee",5,poetry-little-review-edges
"Fletcher, John Gould","Tietjens, Eunice",4,poetry-little-review-edges
"Fletcher, John Gould","Sandburg, Carl",2,poetry-little-review-edges
"Fletcher, John Gould","Untermeyer, Louis",2,poetry-little-review-edges
"Fletcher, John Gould","Seiffert, Marjorie Allen",3,poetry-little-review-edges
"Fletcher, John Gould","Stevens, Wallace",3,poetry-little-review-edges
"Fletcher, John Gould","Garnett, Louise Ayres",2,poetry-little-review-edges
"Fletcher, John Gould","Hunt, Richard",2,poetry-little-review-edges
"Fletcher, John Gould","Carnevali, Emanuel",5,poetry-little-review-edges
"Fletcher, John Gould","Bynner, Witter",3,poetry-little-review-edges
"Fletcher, John Gould","Lawrence, D. H.",3,poetry-little-review-edges
"Fletcher, John Gould",H. H.,2,poetry-little-review-edges
"Fletcher, John Gould","Wheelock, John Hall",2,poetry-little-review-edges
"Fletcher, John Gould","Gibson, Wilfrid Wilson",2,poetry-little-review-edges
"Fletcher, John Gould","Benét, William Rose",2,poetry-little-review-edges
"Fletcher, John Gould","Turbyfill, Mark",4,poetry-little-review-edges
"Fletcher, John Gould","Monroe, Harriet",23,poetry-little-review-edges
"Fletcher, John Gould","Colum, Padraic",3,poetry-little-review-edges
"Fletcher, John Gould","Patterson, Antoinette DeCoursey",2,poetry-little-review-edges
"Fletcher, John Gould","Lee, Agnes",3,poetry-little-review-edges
"Fletcher, John Gould","Johns, Orrick",2,poetry-little-review-edges
"Fletcher, John Gould","Dawson, Mitchell",2,poetry-little-review-edges
"Fletcher, John Gould","Saphier, William",3,poetry-little-review-edges
"Fletcher, John Gould","Henderson, Alice C.",15,poetry-little-review-edges
"Fletcher, John Gould","Foster, George Burman",2,poetry-little-review-edges
"Fletcher, John Gould","Nelson, Ernest W.",2,poetry-little-review-edges
"Fletcher, John Gould","Frank, Florence Kiper",2,poetry-little-review-edges
"Fletcher, John Gould","Kilmer, Joyce",2,poetry-little-review-edges
"Fletcher, John Gould","Hoyt, Helen",2,poetry-little-review-edges
"Fletcher, John Gould","Glaenzer, Richard Butler",2,poetry-little-review-edges
"Fletcher, John Gould","Kaun, Alexander S.",4,poetry-little-review-edges
"Fletcher, John Gould","Wilkinson, Florence",3,poetry-little-review-edges
"Garnett, Louise Ayres","Colum, Padraic",2,poetry-little-review-edges
"Garnett, Louise Ayres","Michelson, Max",2,poetry-little-review-edges
"Garnett, Louise Ayres","Carnevali, Emanuel",3,poetry-little-review-edges
"Garnett, Louise Ayres","Aldington, Richard",2,poetry-little-review-edges
"Garnett, Louise Ayres","Monroe, Harriet",7,poetry-little-review-edges
"Garnett, Louise Ayres","Sandburg, Carl",2,poetry-little-review-edges
"Garnett, Louise Ayres","Henderson, Alice C.",2,poetry-little-review-edges
"Hunt, Richard","Henderson, Alice C.",3,poetry-little-review-edges
"Hunt, Richard","Monroe, Harriet",3,poetry-little-review-edges
"Wickham, Anna","Monroe, Harriet",2,poetry-little-review-edges
"Campbell, Nancy","Henderson, Alice C.",2,poetry-little-review-edges
"Campbell, Nancy","Hoyt, Helen",2,poetry-little-review-edges
"Campbell, Nancy","Monroe, Harriet",4,poetry-little-review-edges
